394.3148 	EXP 	whitePhotoDiode_1: autoDraw = False
396.6001 	EXP 	whitePhotoDiode_1: autoDraw = True
396.8002 	EXP 	whitePhotoDiode_1: autoDraw = False
398.9687 	EXP 	whitePhotoDiode_1: autoDraw = True
399.1688 	EXP 	whitePhotoDiode_1: autoDraw = False
401.7878 	EXP 	whitePhotoDiode_1: autoDraw = True
401.9879 	EXP 	whitePhotoDiode_1: autoDraw = False
404.6234 	EXP 	whitePhotoDiode_1: autoDraw = True
404.8235 	EXP 	whitePhotoDiode_1: autoDraw = False
407.3423 	EXP 	whitePhotoDiode_1: autoDraw = True
407.5424 	EXP 	whitePhotoDiode_1: autoDraw = False
410.2780 	EXP 	whitePhotoDiode_1: autoDraw = True
410.4781 	EXP 	whitePhotoDiode_1: autoDraw = False
410.4796 	DATA 	Keypress: escape
410.6287 	EXP 	restAudioBookTask: status = STOPPED
410.6449 	EXP 	blackPhotoDiodeBox: autoDraw = False
410.6450 	EXP 	restAudioBookTask: status = STOPPED
411.0983 	EXP 	window1: mouseVisible = True
